id,source,target,relation,confidence,region,notes,source_name,source_url,source_date,evidence_note,evidence_status,telemetry_edge,verified_edge,provenance_id,provenance_parent,citation_required,last_validated_date,verification_level,verification_status
eP4_253,latam_volkswagen_do_brasil_vw_latam_ops__lake,latam_volkswagen_do_brasil_vw_latam_ops__ai,FEEDS,medium,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_2ffde0d388,,1,,1,ASSUMED
eP4_254,latam_volkswagen_do_brasil_vw_latam_ops__lake,latam_volkswagen_do_brasil_vw_latam_ops__api,EXPOSES DATA,medium,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,1,0,e_abdb4543c4,,1,,1,ASSUMED
eP4_255,latam_volkswagen_do_brasil_vw_latam_ops__gov,latam_volkswagen_do_brasil_vw_latam_ops__cloud,REGULATORY COMPLIANCE,hard,latam,,Policy/Regulatory,,2/03/2026,Regulatory obligation; verify local implementation specifics,ASSUMED,1,0,e_d52c49f2fe,,1,,1,ASSUMED
eP4_256,latam_volkswagen_do_brasil_vw_latam_ops__reg,latam_volkswagen_do_brasil_vw_latam_ops__ota,MANDATORY REPORTING,hard,latam,,Policy/Regulatory,,2/03/2026,Regulatory obligation; verify local implementation specifics,ASSUMED,1,0,e_3462a77f67,,1,,1,ASSUMED
eP4_257,latam_volkswagen_do_brasil_vw_latam_ops__api,latam_volkswagen_do_brasil_vw_latam_ops__dms,INTEGRATES WITH,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_1887f70212,,1,,1,ASSUMED
eP4_258,latam_volkswagen_do_brasil_vw_latam_ops__tier1__bosch,latam_volkswagen_do_brasil_vw_latam_ops__tcu,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_a82a17d95e,,1,,1,ASSUMED
eP4_259,latam_volkswagen_do_brasil_vw_latam_ops__tier1__continental,latam_volkswagen_do_brasil_vw_latam_ops__tcu,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_09c294f275,,1,,1,ASSUMED
eP4_260,latam_volkswagen_do_brasil_vw_latam_ops__tier1__zf,latam_volkswagen_do_brasil_vw_latam_ops__tcu,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_cc2cc98839,,1,,1,ASSUMED
eP4_261,latam_volkswagen_do_brasil_vw_latam_ops__tier1__aptiv,latam_volkswagen_do_brasil_vw_latam_ops__tcu,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_4360594a49,,1,,1,ASSUMED
eP4_262,latam_volkswagen_do_brasil_vw_latam_ops__tier1__magna_international,latam_volkswagen_do_brasil_vw_latam_ops__tcu,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_979f39d726,,1,,1,ASSUMED
eP4_263,latam_volkswagen_do_brasil_vw_latam_ops__battery__catl,latam_volkswagen_do_brasil_vw_latam_ops__holdco,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_a7251ecdad,,1,,1,ASSUMED
eP4_264,latam_volkswagen_do_brasil_vw_latam_ops__battery__lg_energy_solution,latam_volkswagen_do_brasil_vw_latam_ops__holdco,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_389810d1b4,,1,,1,ASSUMED
eP4_265,latam_volkswagen_do_brasil_vw_latam_ops__battery__panasonic_energy,latam_volkswagen_do_brasil_vw_latam_ops__holdco,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_10c0935e36,,1,,1,ASSUMED
eP4_266,latam_volkswagen_do_brasil_vw_latam_ops__chip__qualcomm,latam_volkswagen_do_brasil_vw_latam_ops__os,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_7fe2a2c925,,1,,1,ASSUMED
eP4_267,latam_volkswagen_do_brasil_vw_latam_ops__chip__nxp,latam_volkswagen_do_brasil_vw_latam_ops__os,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_214665c48b,,1,,1,ASSUMED
eP4_268,latam_volkswagen_do_brasil_vw_latam_ops__chip__renesas,latam_volkswagen_do_brasil_vw_latam_ops__os,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_d28cbc039f,,1,,1,ASSUMED
eP4_269,latam_volkswagen_do_brasil_vw_latam_ops__chip__nvidia,latam_volkswagen_do_brasil_vw_latam_ops__os,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_8dfff30ee8,,1,,1,ASSUMED
eP4_270,latam_volkswagen_do_brasil_vw_latam_ops__chip__infineon,latam_volkswagen_do_brasil_vw_latam_ops__os,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_aba4af5450,,1,,1,ASSUMED
eP4_271,latam_volkswagen_do_brasil_vw_latam_ops__telco__vivo_telefônica_brasil,latam_volkswagen_do_brasil_vw_latam_ops__carrier,PARTNERS,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_1492d63a2e,,1,,1,ASSUMED
eP4_272,latam_volkswagen_do_brasil_vw_latam_ops__telco__claro,latam_volkswagen_do_brasil_vw_latam_ops__carrier,PARTNERS,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_74d9520697,,1,,1,ASSUMED
eP4_273,latam_volkswagen_do_brasil_vw_latam_ops__telco__tim_brasil,latam_volkswagen_do_brasil_vw_latam_ops__carrier,PARTNERS,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_77af620223,,1,,1,ASSUMED
eP4_274,latam_volkswagen_do_brasil_vw_latam_ops__cloudvendor__aws,latam_volkswagen_do_brasil_vw_latam_ops__cloud,HOSTS,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_a3215a5efd,,1,,1,ASSUMED
eP4_275,latam_volkswagen_do_brasil_vw_latam_ops__cloudvendor__microsoft_azure,latam_volkswagen_do_brasil_vw_latam_ops__cloud,HOSTS,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_d19a41f5b1,,1,,1,ASSUMED
eP4_276,latam_volkswagen_do_brasil_vw_latam_ops__cloudvendor__google_cloud,latam_volkswagen_do_brasil_vw_latam_ops__cloud,HOSTS,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_ea956b821d,,1,,1,ASSUMED
eP4_277,latam_volkswagen_do_brasil_vw_latam_ops__cyber__upstream_security,latam_volkswagen_do_brasil_vw_latam_ops__gov,SUPPORTS,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_46d2147acd,,1,,1,ASSUMED
eP4_278,latam_volkswagen_do_brasil_vw_latam_ops__cyber__argus_cyber_security,latam_volkswagen_do_brasil_vw_latam_ops__gov,SUPPORTS,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_57c5a6648f,,1,,1,ASSUMED
eP4_279,latam_volkswagen_do_brasil_vw_latam_ops__cyber__vicone,latam_volkswagen_do_brasil_vw_latam_ops__gov,SUPPORTS,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_504fff7303,,1,,1,ASSUMED
eP4_280,latam_volkswagen_do_brasil_vw_latam_ops__cyber__harman_cybersecurity,latam_volkswagen_do_brasil_vw_latam_ops__gov,SUPPORTS,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_83fc591520,,1,,1,ASSUMED
eP4_281,latam_volkswagen_do_brasil_vw_latam_ops__api,latam_volkswagen_do_brasil_vw_latam_ops__pay__visa,INTEGRATES WITH,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_5b7b1f9d64,,1,,1,ASSUMED
eP4_282,latam_volkswagen_do_brasil_vw_latam_ops__api,latam_volkswagen_do_brasil_vw_latam_ops__pay__mastercard,INTEGRATES WITH,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_5f9669726f,,1,,1,ASSUMED
eP4_283,latam_volkswagen_do_brasil_vw_latam_ops__api,latam_volkswagen_do_brasil_vw_latam_ops__pay__stripe,INTEGRATES WITH,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_7249ffafa3,,1,,1,ASSUMED
eP4_284,latam_volkswagen_do_brasil_vw_latam_ops__api,latam_volkswagen_do_brasil_vw_latam_ops__pay__adyen,INTEGRATES WITH,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_f6fa778dfc,,1,,1,ASSUMED
eP4_285,latam_volkswagen_do_brasil_vw_latam_ops__api,latam_volkswagen_do_brasil_vw_latam_ops__pay__paypal,INTEGRATES WITH,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_c474683c2e,,1,,1,ASSUMED
eP4_286,latam_volkswagen_do_brasil_vw_latam_ops__dealer_vendor__cdk_global,latam_volkswagen_do_brasil_vw_latam_ops__dms,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_40d97823b9,,1,,1,ASSUMED
eP4_287,latam_volkswagen_do_brasil_vw_latam_ops__dealer_vendor__local_dms_vendor_latam,latam_volkswagen_do_brasil_vw_latam_ops__dms,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_7226601d87,,1,,1,ASSUMED
eP4_288,latam_volkswagen_do_brasil_vw_latam_ops__dealer_vendor__sap_dealer_ops,latam_volkswagen_do_brasil_vw_latam_ops__dms,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_52fa70f091,,1,,1,ASSUMED
eP4_289,latam_volkswagen_do_brasil_vw_latam_ops__api,latam_volkswagen_do_brasil_vw_latam_ops__fleet__samsara,INTEGRATES WITH,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_0adab110c1,,1,,1,ASSUMED
eP4_290,latam_volkswagen_do_brasil_vw_latam_ops__lake,latam_volkswagen_do_brasil_vw_latam_ops__fleet__samsara,EXPOSES DATA,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,1,0,e_5e70fd593e,,1,,1,ASSUMED
eP4_291,latam_volkswagen_do_brasil_vw_latam_ops__api,latam_volkswagen_do_brasil_vw_latam_ops__fleet__geotab,INTEGRATES WITH,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_c2b023b3be,,1,,1,ASSUMED
eP4_292,latam_volkswagen_do_brasil_vw_latam_ops__lake,latam_volkswagen_do_brasil_vw_latam_ops__fleet__geotab,EXPOSES DATA,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,1,0,e_5125c17192,,1,,1,ASSUMED
eP4_293,latam_volkswagen_do_brasil_vw_latam_ops__api,latam_volkswagen_do_brasil_vw_latam_ops__fleet__mercado_libre_logistics_indicative,INTEGRATES WITH,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_a94c1ed6b2,,1,,1,ASSUMED
eP4_294,latam_volkswagen_do_brasil_vw_latam_ops__lake,latam_volkswagen_do_brasil_vw_latam_ops__fleet__mercado_libre_logistics_indicative,EXPOSES DATA,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,1,0,e_0792dccb82,,1,,1,ASSUMED
eP4_295,latam_stellantis_latam_ops__holdco,latam_stellantis_latam_ops__os,CONTROLS,medium,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_303a176f38,,1,,1,ASSUMED
eP4_296,latam_stellantis_latam_ops__os,latam_stellantis_latam_ops__ota,PROCESSES,medium,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_97dbadace7,,1,,1,ASSUMED
eP4_297,latam_stellantis_latam_ops__ota,latam_stellantis_latam_ops__tcu,EXPOSES DATA,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,1,0,e_78f03eab25,,1,,1,ASSUMED
eP4_298,latam_stellantis_latam_ops__tcu,latam_stellantis_latam_ops__carrier,ROUTES DATA,medium,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,1,0,e_fc7e8da338,,1,,1,ASSUMED
eP4_299,latam_stellantis_latam_ops__carrier,latam_stellantis_latam_ops__cloud,ROUTES DATA,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,1,0,e_484661a041,,1,,1,ASSUMED
eP4_300,latam_stellantis_latam_ops__cloud,latam_stellantis_latam_ops__stream,INGESTS,medium,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,1,0,e_5278432c75,,1,,1,ASSUMED
eP4_301,latam_stellantis_latam_ops__stream,latam_stellantis_latam_ops__lake,STORES,medium,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,1,0,e_5edfd4897a,,1,,1,ASSUMED
eP4_302,latam_stellantis_latam_ops__lake,latam_stellantis_latam_ops__ai,FEEDS,medium,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_47ee760f6b,,1,,1,ASSUMED
eP4_303,latam_stellantis_latam_ops__lake,latam_stellantis_latam_ops__api,EXPOSES DATA,medium,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,1,0,e_5fafc5a3fb,,1,,1,ASSUMED
eP4_304,latam_stellantis_latam_ops__gov,latam_stellantis_latam_ops__cloud,REGULATORY COMPLIANCE,hard,latam,,Policy/Regulatory,,2/03/2026,Regulatory obligation; verify local implementation specifics,ASSUMED,1,0,e_4c94752b52,,1,,1,ASSUMED
eP4_305,latam_stellantis_latam_ops__reg,latam_stellantis_latam_ops__ota,MANDATORY REPORTING,hard,latam,,Policy/Regulatory,,2/03/2026,Regulatory obligation; verify local implementation specifics,ASSUMED,1,0,e_b77dc8e84a,,1,,1,ASSUMED
eP4_306,latam_stellantis_latam_ops__api,latam_stellantis_latam_ops__dms,INTEGRATES WITH,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_6dfc2b182c,,1,,1,ASSUMED
eP4_307,latam_stellantis_latam_ops__tier1__bosch,latam_stellantis_latam_ops__tcu,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_32b81d4ee2,,1,,1,ASSUMED
eP4_308,latam_stellantis_latam_ops__tier1__continental,latam_stellantis_latam_ops__tcu,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_5a21c1a020,,1,,1,ASSUMED
eP4_309,latam_stellantis_latam_ops__tier1__zf,latam_stellantis_latam_ops__tcu,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_f90790663c,,1,,1,ASSUMED
eP4_310,latam_stellantis_latam_ops__tier1__aptiv,latam_stellantis_latam_ops__tcu,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_6fb57501a0,,1,,1,ASSUMED
eP4_311,latam_stellantis_latam_ops__tier1__magna_international,latam_stellantis_latam_ops__tcu,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_7f9d3ee3b9,,1,,1,ASSUMED
eP4_312,latam_stellantis_latam_ops__battery__catl,latam_stellantis_latam_ops__holdco,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_bc6d3a821a,,1,,1,ASSUMED
eP4_313,latam_stellantis_latam_ops__battery__lg_energy_solution,latam_stellantis_latam_ops__holdco,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_f80302613a,,1,,1,ASSUMED
eP4_314,latam_stellantis_latam_ops__battery__panasonic_energy,latam_stellantis_latam_ops__holdco,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_ca996921d3,,1,,1,ASSUMED
eP4_315,latam_stellantis_latam_ops__chip__qualcomm,latam_stellantis_latam_ops__os,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_f23e8bbca2,,1,,1,ASSUMED
eP4_316,latam_stellantis_latam_ops__chip__nxp,latam_stellantis_latam_ops__os,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_e50c5bd1bb,,1,,1,ASSUMED
eP4_317,latam_stellantis_latam_ops__chip__renesas,latam_stellantis_latam_ops__os,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_f1b1599186,,1,,1,ASSUMED
eP4_318,latam_stellantis_latam_ops__chip__nvidia,latam_stellantis_latam_ops__os,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_8aae45938e,,1,,1,ASSUMED
eP4_319,latam_stellantis_latam_ops__chip__infineon,latam_stellantis_latam_ops__os,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_6ae490fe4f,,1,,1,ASSUMED
eP4_320,latam_stellantis_latam_ops__telco__vivo_telefônica_brasil,latam_stellantis_latam_ops__carrier,PARTNERS,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_809da98754,,1,,1,ASSUMED
eP4_321,latam_stellantis_latam_ops__telco__claro,latam_stellantis_latam_ops__carrier,PARTNERS,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_3e93862880,,1,,1,ASSUMED
eP4_322,latam_stellantis_latam_ops__telco__tim_brasil,latam_stellantis_latam_ops__carrier,PARTNERS,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_e5c05fe593,,1,,1,ASSUMED
eP4_323,latam_stellantis_latam_ops__cloudvendor__aws,latam_stellantis_latam_ops__cloud,HOSTS,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_2aeb18e64e,,1,,1,ASSUMED
eP4_324,latam_stellantis_latam_ops__cloudvendor__microsoft_azure,latam_stellantis_latam_ops__cloud,HOSTS,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_f91c8bbbb8,,1,,1,ASSUMED
eP4_325,latam_stellantis_latam_ops__cloudvendor__google_cloud,latam_stellantis_latam_ops__cloud,HOSTS,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_f30529c043,,1,,1,ASSUMED
eP4_326,latam_stellantis_latam_ops__cyber__upstream_security,latam_stellantis_latam_ops__gov,SUPPORTS,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_995b084c74,,1,,1,ASSUMED
eP4_327,latam_stellantis_latam_ops__cyber__argus_cyber_security,latam_stellantis_latam_ops__gov,SUPPORTS,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_71a03ac85e,,1,,1,ASSUMED
eP4_328,latam_stellantis_latam_ops__cyber__vicone,latam_stellantis_latam_ops__gov,SUPPORTS,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_d25d16809e,,1,,1,ASSUMED
eP4_329,latam_stellantis_latam_ops__cyber__harman_cybersecurity,latam_stellantis_latam_ops__gov,SUPPORTS,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_69bf33a500,,1,,1,ASSUMED
eP4_330,latam_stellantis_latam_ops__api,latam_stellantis_latam_ops__pay__visa,INTEGRATES WITH,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_83f9bb8836,,1,,1,ASSUMED
eP4_331,latam_stellantis_latam_ops__api,latam_stellantis_latam_ops__pay__mastercard,INTEGRATES WITH,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_60b6dd4474,,1,,1,ASSUMED
eP4_332,latam_stellantis_latam_ops__api,latam_stellantis_latam_ops__pay__stripe,INTEGRATES WITH,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_5fb900b9fc,,1,,1,ASSUMED
eP4_333,latam_stellantis_latam_ops__api,latam_stellantis_latam_ops__pay__adyen,INTEGRATES WITH,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_62f3890cce,,1,,1,ASSUMED
eP4_334,latam_stellantis_latam_ops__api,latam_stellantis_latam_ops__pay__paypal,INTEGRATES WITH,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_89143984d5,,1,,1,ASSUMED
eP4_335,latam_stellantis_latam_ops__dealer_vendor__cdk_global,latam_stellantis_latam_ops__dms,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_dac79d3bed,,1,,1,ASSUMED
eP4_336,latam_stellantis_latam_ops__dealer_vendor__local_dms_vendor_latam,latam_stellantis_latam_ops__dms,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_45e64897d8,,1,,1,ASSUMED
eP4_337,latam_stellantis_latam_ops__dealer_vendor__sap_dealer_ops,latam_stellantis_latam_ops__dms,SUPPLIES,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_b8871616e1,,1,,1,ASSUMED
eP4_338,latam_stellantis_latam_ops__api,latam_stellantis_latam_ops__fleet__samsara,INTEGRATES WITH,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_72f4fb3133,,1,,1,ASSUMED
eP4_339,latam_stellantis_latam_ops__lake,latam_stellantis_latam_ops__fleet__samsara,EXPOSES DATA,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,1,0,e_9510150943,,1,,1,ASSUMED
eP4_340,latam_stellantis_latam_ops__api,latam_stellantis_latam_ops__fleet__geotab,INTEGRATES WITH,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_bdeaea89a8,,1,,1,ASSUMED
eP4_341,latam_stellantis_latam_ops__lake,latam_stellantis_latam_ops__fleet__geotab,EXPOSES DATA,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,1,0,e_b69eb0c533,,1,,1,ASSUMED
eP4_342,latam_stellantis_latam_ops__api,latam_stellantis_latam_ops__fleet__mercado_libre_logistics_indicative,INTEGRATES WITH,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,0,0,e_566f41029c,,1,,1,ASSUMED
eP4_343,latam_stellantis_latam_ops__lake,latam_stellantis_latam_ops__fleet__mercado_libre_logistics_indicative,EXPOSES DATA,soft,latam,,Modelled (industry pattern),,2/03/2026,Illustrative relationship; validate per OEM/program,ASSUMED,1,0,e_88d99ac040,,1,,1,ASSUMED
e6_1,europe_volkswagen_group__lake,europe_volkswagen_group__xborder_gateway,EXPOSES DATA,soft,europe,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_20feb8d6db,,1,,1,ASSUMED
e6_2,europe_volkswagen_group__xborder_gateway,hub_europe__crossborder_exchange,TRANSFERS DATA,soft,europe,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_de53ab898f,,1,,1,ASSUMED
e6_3,hub_europe__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,europe,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_71865b0898,,1,,1,ASSUMED
e6_4,europe_mercedes_benz_group__lake,europe_mercedes_benz_group__xborder_gateway,EXPOSES DATA,soft,europe,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_425698e916,,1,,1,ASSUMED
e6_5,europe_mercedes_benz_group__xborder_gateway,hub_europe__crossborder_exchange,TRANSFERS DATA,soft,europe,Cross-border transfer via regional exchange hub (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per jurisdiction,ASSUMED,1,0,e_6e2a87dbfe,,1,,1,ASSUMED
e6_6,hub_europe__crossborder_exchange,hub_global__partner_data_exchange,TRANSFERS DATA,soft,europe,Downstream partner exchange distribution (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_f20d21ddeb,,1,,1,ASSUMED
e6_7,europe_bmw_group__lake,europe_bmw_group__xborder_gateway,EXPOSES DATA,soft,europe,Data export staging for cross-border transfers (modelled),Modelled (industry pattern),,2/03/2026,Illustrative; validate per programme,ASSUMED,1,0,e_f8e3b4ebb1,,1,,1,ASSUMED
